profile,qp,bitrate,crf,rc-lookahead,vbv-init,qpmax,ratetol,ipratio,pbratio,aq-mode,qcomp
baseline,21,4972,32.1018831173929,138,0.7595708826266122,20,0.8107638442877597,1143.5627647779268,2266.076574501474,2,0.11419584923548087
baseline,67,4038,26.070780854597793,83,0.7864268106381649,35,0.8800526169526733,4354.38600285154,2202.83984881558,0,0.47268054207537713
main,17,4809,21.600147853253002,90,0.48103272082105375,25,0.5892567012976127,5782.2959278159215,2692.527469411112,2,0.2891167660222792
high10,29,2215,1.5040862061599594,209,0.5199398799052728,20,0.07092842350266448,6955.208015317712,8409.346332027932,0,0.31409829151630486
high422,33,2027,4.281001762384096,59,0.147555158584731,14,0.6855226568083876,8266.890414864933,9319.290554666066,1,0.6677897677350829
high10,25,1590,17.858237674156,174,0.823821283806949,20,0.4780583557126301,1317.1737882473167,3865.609531387142,0,0.34005459467417465
high444,5,4277,10.841680085487333,186,0.5179994652725736,35,0.7358789773327109,281.391203309912,9726.56452683548,0,0.7804535757312845
high444,23,4765,10.96234043199598,122,0.8385020421907012,18,0.5483304359042636,7209.841090794365,4653.433144307974,1,0.03450826365273818
high,66,3188,17.62345660322451,192,0.744947447266702,29,0.6649308082263248,6664.709078554758,7332.068009774924,1,0.4615641506091567
high444,1,4822,42.920832416916625,123,0.43497074596653384,21,0.7659482917555677,1330.400007847552,717.7732752800425,2,0.6341279256343532
high422,37,3264,49.75838580493649,242,0.40168996650633937,27,0.6260233565539629,2242.2773725102375,9488.20696402427,2,0.8298507523292463
baseline,27,2686,9.795225344323754,236,0.28368094478723693,28,0.5910476156024735,8399.936417013412,7984.644013786574,0,0.5994362192944566
high,32,1812,46.354136044640015,228,0.20943871944428238,16,0.1332064184634093,9930.668808997047,5441.910902210764,0,0.6138586778281974
high444,20,4491,44.871998872912854,247,0.7711931906342463,27,0.013354807500871702,7522.127871735354,5136.3835815922985,2,0.23954898242019185
high422,30,4506,17.04830817870693,165,0.480106665291509,37,0.258126832108027,9162.119393089833,1558.552300901128,2,0.9190923165619621
high,57,2559,0.07521248035855033,135,0.5044579954643683,16,0.5689751203429809,1148.4066577085362,9639.695603648066,2,0.957199456567457
high10,28,4984,48.023848783983475,60,0.6028020592292864,6,0.6827809474382251,5917.321441756105,1418.2968864826873,1,0.17596295171251375
high10,63,4223,14.458528011001794,150,0.2660827738432374,38,0.28977564082317886,3183.536948468444,8381.49940331927,1,0.05152739247300275
high422,27,4997,30.92627723416444,73,0.16872349408716492,27,0.35382862318675334,8110.0377518889345,9119.301868804483,1,0.40455303968183687
high,66,1715,6.394779668148452,61,0.2689864732988718,46,0.578313091860524,5172.910272968246,4713.0809646158,0,0.32513183803693213
high10,2,3071,38.80832368041172,107,0.4149668616354174,37,0.32625748918045305,5050.550019055509,4037.548241994934,1,0.8601512891839176
baseline,11,2545,46.434121439858835,81,0.5500136931463477,51,0.4574564943030063,7204.193407639888,642.9002277930962,2,0.008651405831607617
high,40,3860,22.10419856804286,159,0.5490833761748922,10,0.18245553742342557,838.6625570004991,7709.252508461995,0,0.06663650755453987
baseline,25,1775,39.57524248656566,136,0.2853614167488516,35,0.9242605316738179,5982.741227022487,8868.849191119652,0,0.09463728694228801
baseline,57,1603,30.853191746394213,197,0.034510925740813825,27,0.14221403317146597,1495.155793939622,8109.781449376405,2,0.9064617840694824
main,27,4569,34.10525916483305,73,0.10476919242547433,27,0.19302717396845592,9229.248142436798,305.4475954617852,2,0.8953264797632365
high10,42,4047,41.15697862165078,180,0.7580302691179656,11,2.7018844505732886e-05,844.3430100678639,6459.814305204048,0,0.3889499863729834
high422,7,4312,32.652056418362925,241,0.06567779504987148,14,0.6049515375270321,2704.0388671493256,6906.330621938723,0,0.2138563796168712
high,45,4658,7.585278700661099,240,0.7242569716761332,18,0.37925269822060603,3407.871983398891,5626.1750129128895,2,0.5245993264707945
high10,37,2283,0.10720865253556355,157,0.3542654043738176,17,0.9358912642380408,5388.04929439443,2302.222523572198,0,0.4817230750931103
baseline,48,2339,13.37238017377811,230,0.8247899948980693,1,0.8502556424670463,2497.1903111405027,9472.573324172567,0,0.8852460235366425
high10,18,2712,19.869376846234967,192,0.9761104435659222,6,0.6517316558777888,6967.632286831939,173.12638387857905,0,0.11117455330950266
high422,59,4803,32.72412755383086,107,0.6657536799836055,25,0.4195827025795805,8916.328420278547,2398.938219943055,1,0.671150993614924
high422,45,3362,16.35515531739979,77,0.01702560787256402,49,0.9899654827167944,9282.563869482932,8916.50811803776,2,0.9079226184336644
high10,12,1652,16.337422205971336,74,0.06474553218178858,11,0.14081587914631555,4689.994060101706,4331.659433201851,0,0.8505713385647626
main,31,1673,50.39760495812175,233,0.8724525266739,18,0.6365546639633427,3964.951518358639,9548.547596823784,2,0.6315743932452865
high444,21,3400,38.84345432072712,121,0.29439177668551664,18,0.9135048874862067,1405.903700896284,2508.035532507391,0,0.3327145688911036
high444,12,1856,30.39464604900998,245,0.19316399394684058,6,0.7905418081392089,2975.9895458447063,6993.35443943057,0,0.013212311280671685
high444,27,1528,2.6974522062880935,44,0.4841306217600011,19,0.22000869150009994,5068.364921828616,8073.963227261557,0,0.8046787887691889
high444,20,4259,12.095746410676282,117,0.5292781252690311,20,0.9312777820184273,5254.404754265869,1593.0383875384136,0,0.37775575031731223
high10,0,2593,32.0088441083616,77,0.5099836196753994,32,0.059846847293673844,3395.7235757364015,2488.6224422984924,2,0.918869951839222
high10,32,3826,7.837959238946771,234,0.9838071050565338,4,0.6940336789109578,2048.798827725999,6330.823655930208,0,0.29142064100220766
high10,32,1968,22.562527947465842,220,0.6887239472802781,18,0.4574669387313379,2951.7061520669286,9642.268634699627,0,0.683904312649825
high,27,4033,36.596563905996994,79,0.010023109076976566,31,0.9482813997919902,2901.5216915812193,7479.696372956726,1,0.3155841571844983
main,33,4943,27.733429362794293,120,0.578074771785435,20,0.4677369247259644,7882.839325285334,5709.025045189441,2,0.5255296931941886
high,35,4339,17.360555295266046,70,0.09604506568619098,33,0.3897384355417055,2479.012924031341,7651.282845047248,0,0.6695862237133269
high,44,2912,38.22072600698715,179,0.9796378924137736,49,0.3713607465459138,4110.283009979011,7925.918345776107,2,0.8833384072989573
high,6,2702,27.665679020637185,186,0.0037036964833103703,10,0.9770177483260725,2078.1526634678194,4603.645440722177,0,0.6203840941068303
high,62,4113,9.064383798174472,69,0.13568783027307874,40,0.645458833182543,5440.07618226785,1156.6633821566918,0,0.7175807603330367
main,18,2077,6.182456096319033,74,0.4705421034832491,31,0.20905002262281247,8255.436007456206,2000.0248545482614,1,0.22184841040519487
baseline,42,4896,7.816675202263219,236,0.6117255552983442,0,0.21826818320482777,8227.676022208118,2982.962160902073,0,0.7397338511817819
high444,14,1527,19.47013725381,204,0.249328342521418,8,0.8223721458772548,3671.589126522071,5027.442839341304,2,0.34615490947599814
high,18,3361,14.6649930367021,181,0.9956125897029484,34,0.6604508715432885,1196.219598004391,7862.438612170742,2,0.40756153277127094
baseline,53,2605,9.47398035612609,170,0.6797885315729816,6,0.6320353555210488,4261.582320327103,4847.665535779995,1,0.35715075736036317
baseline,34,2360,18.259550819762246,136,0.4787316792119872,15,0.8162950724264022,5865.477954987551,8893.863256458199,2,0.645180908841608
high10,59,2054,19.816793307754775,62,0.9919017565711006,25,0.3981002647500842,6392.7087995190905,8411.217138932832,0,0.23111857727280782
high10,49,2336,35.32220669244153,101,0.5220986100368274,12,0.9290788141597615,9291.920087093591,781.851170234954,2,0.8417602124749489
high10,6,1630,32.645993610941744,235,0.2745587237504562,19,0.7375722257315962,6135.702472173797,8155.553710371898,1,0.8956110552728537
high422,48,3798,49.71190068097324,166,0.859157590308388,19,0.778525527774101,1336.7757873594633,9612.101076980991,2,0.5273389035789546
high,43,3364,47.49552741706823,177,0.6458327181181176,49,0.9793780774615513,4826.721846705663,3934.8079051249406,1,0.9395206781058593
high444,16,2196,4.387256948702903,119,0.7274839231103388,47,0.10985866550831458,2855.5328791968436,953.0222720793447,2,0.012952595725334692
baseline,13,2748,3.810351046082089,159,0.19327104960378427,7,0.2603491082017546,3562.8828825675673,8590.233988103557,0,0.35441580600280453
baseline,17,3162,5.099186930719946,90,0.5522258710792258,19,0.535851849811808,1417.9378697196933,8520.298443148135,2,0.6126495866402195
high422,61,3680,34.39658288319591,61,0.676606894464964,30,0.8233787508763966,4198.758336735126,4844.323858697596,0,0.6069953074986304
high,5,2248,4.173699675742346,214,0.8571605039214902,50,0.7412511429246615,3902.027539663323,721.8564173971498,0,0.3656175879628072
main,51,2864,28.130716551782886,101,0.1463951639401294,40,0.7449255730669992,1861.478133249197,4144.533527245109,1,0.3186695437666447
main,7,2980,44.214762528012216,139,0.005788695080165218,22,0.8984130534728617,2298.6706361230704,7951.2208892646595,2,0.7757189674757154
high10,9,1721,32.185724630783916,123,0.4802714726784053,14,0.10309847511663339,3496.1332702389645,8458.921581083052,1,0.901778382614707
baseline,12,3002,16.554342736858402,99,0.7798088304805609,16,0.4232556139018101,2306.5770129169273,1064.7434767085363,0,0.29651974540102
high,33,3880,12.350636088116566,51,0.6011137897378487,12,0.31684139506222486,5676.807091028038,3383.621519188935,0,0.41424563000891146
baseline,36,4117,14.873651446463919,240,0.7276410930518254,40,0.3247017906687104,5613.126817928532,2840.693777552371,2,0.9840053442865961
main,22,1826,35.574967638178485,205,0.2929519365305018,4,0.8375066377099983,9888.915367449483,5954.5757452002335,0,0.1475895749430527
high,33,3708,11.880430628703927,43,0.7715871605637198,7,0.6368735219410967,4184.791117261692,4175.280299717495,0,0.6567697703452353
high444,0,1548,44.988500249313674,174,0.5630734931926833,2,0.5136921699137331,3690.7284214561896,1232.035178398533,2,0.9081071997853604
high422,13,4451,8.950049407717781,57,0.22659902347842498,19,0.5816117037488685,9481.092633954666,8476.97813739112,0,0.6374117851783637
high444,39,4474,23.974978094787154,98,0.4888739174786748,43,0.6729181648525338,952.6699275957174,6042.002578731778,0,0.12653357398989395
baseline,54,2001,6.235669213011509,176,0.28844911910669047,22,0.4543205300139711,5558.148145174928,284.3689857397902,1,0.8730397255166944
main,19,3223,29.282695281063052,148,0.03125130433878276,17,0.47413015268809655,7036.121670782654,6367.305357862374,1,0.8864341454719689
baseline,48,3218,41.031584667581406,246,0.36745348255289934,13,0.9614155703415541,9151.187338354008,8089.360087959448,1,0.48103509607464756
baseline,43,2741,41.25956959403118,101,0.5033508635630682,31,0.7562062646259933,7173.324740710961,8528.852655723638,2,0.16042880009930427
baseline,55,4713,40.25533679200453,73,0.7311581634567714,43,0.027286802004928057,1335.684864794896,4825.883606824282,0,0.37233182892418304
high10,60,3638,35.57146454415457,160,0.049681912666209804,49,0.7920995009132481,9506.50439793735,5625.599293404202,0,0.9157281246682725
high422,9,3416,42.04273199205987,209,0.9810555180250929,20,0.2981442182256384,6916.73020230939,208.83464001522077,2,0.004026580061074592
main,51,4270,47.030808534702444,242,0.4674338118108773,39,0.8483990116981218,2703.38203672295,3014.513702113456,0,0.42077476400221536
baseline,26,4962,6.774080168313168,158,0.5744699635696353,10,0.5211757393038348,3566.7030853052574,1236.852286157809,0,0.05191267726952231
high,67,4179,48.67827610119301,150,0.6266710964055128,18,0.6747763163476842,6034.430078502979,5008.282540593032,0,0.6707359786857515
baseline,42,4639,18.349373841853367,159,0.87264557668774,15,0.3042479997503438,1184.1925461576952,3443.246809170255,2,0.721836610029786
main,48,4231,13.175966102737931,221,0.20054662679710933,1,0.041048110357973955,8189.642846533676,4410.5670849339995,2,0.6578613997575055
main,59,3050,49.438245599576184,91,0.30446864847920185,31,0.6271463873484211,1376.110294263716,3099.49333415632,1,0.7971534461312559
high,8,1987,40.06373397772316,228,0.09528773952537894,44,0.30422716700148733,9653.006801676429,5405.142329647106,1,0.39548872138579594
high,68,2470,31.921233510317123,121,0.7410898904043534,40,0.7913643937585494,4740.716272248777,8813.789096668128,2,0.4648513599092914
baseline,25,4191,4.896076643520676,107,0.13017788424879928,3,0.1545266254322295,2650.7291925928243,7699.922710090059,2,0.42349198800492693
baseline,47,2322,49.50299153213929,238,0.5072663089926036,19,0.06625947040621516,4361.930777091299,7488.0928981840825,2,0.8773118962197733
high10,47,1542,40.19825696513629,128,0.8147129262650892,30,0.675483328142196,8531.564302128063,8924.100018316043,0,0.1046352432060843
high444,29,4222,20.889140685859754,197,0.17319428041241614,5,0.2808608465866035,3086.031242322497,3829.1764235306123,1,0.9834439638512886
high,4,3555,3.9308482345167515,56,0.1170757089611596,28,0.7311157171252969,336.36085977263417,4621.8692754210315,2,0.6992846450551493
high422,5,1986,14.71016824306678,59,0.02924643977279795,16,0.6087699624507172,5203.699081634107,4613.15731135908,1,0.6719600442362365
baseline,26,4000,34.1185380443431,94,0.4055875198202453,11,0.021032737606703766,2960.237013778073,6257.425395170374,0,0.18125270019120698
baseline,27,4432,6.75108966853251,120,0.28754729302247817,9,0.729180740588232,6743.027992440529,8584.955275205662,0,0.5938999099791414
high444,69,2077,43.847265599346265,41,0.4892807689164279,20,0.19318402554956815,6078.351091582822,4313.765378934773,2,0.15359643896027253
high,42,3495,16.111402215795017,99,0.4802135107908603,5,0.6923522616005976,5053.208889576296,3688.604128011519,0,0.07105964589410196
high422,0,4459,42.505896300637225,140,0.13645986774290686,43,0.5848771980640536,8711.064936761897,5783.999544087735,2,0.09108485879046135
baseline,23,4001,23.82509554680938,54,0.46148081324923684,48,0.2117024406208039,4450.934217688601,8624.36344459153,1,0.8328751562599515
high444,41,2732,46.74761315713744,87,0.885138651147595,32,0.3451323596043083,79.19971153447003,2010.5605438422158,1,0.9331089592748285
high,50,3317,39.9593700310341,111,0.5117418581493647,6,0.7007802627097464,8815.111219875467,6639.706683876256,2,0.26041133745027445
high422,19,1885,43.082854629229246,81,0.23497735296628752,20,0.3808514262909508,2563.859272657466,3119.475753836065,0,0.6339834010106392
baseline,50,1884,24.629985372831957,144,0.13297916406298926,16,0.8841923605277905,5367.690944632193,3096.094442355826,0,0.28285666606194393
high10,39,3087,4.186459298117464,116,0.614033688676493,29,0.8413121128457135,8387.37919288145,8534.863477017114,1,0.3985606053764428
high,49,4746,45.135739459841155,224,0.02746140581358003,2,0.08910600422873027,5304.767311257442,3723.3332845696355,2,0.35330063656124666
high10,51,3752,9.146244969490837,243,0.5286469487171224,16,0.5847275429682799,3005.1057517195454,2868.4621298165025,1,0.5735283486599586
high422,61,4577,42.217793642408154,177,0.7299154834544594,36,0.3941474833403098,2284.2512654437787,3012.686217803966,1,0.17610952061899376
baseline,38,1959,3.7855755585887323,88,0.726265690417808,2,0.10029298818905819,7906.190082193854,6141.556078893701,2,0.25430017428664675
baseline,51,3690,2.536009273995467,194,0.9343589570124516,40,0.8880031592871115,5751.958056775411,2712.776283181473,0,0.18965916468768762
main,51,2588,33.67951223856152,207,0.6890125009536611,46,0.2025543382386089,1474.146774548478,1259.2049122172166,1,0.24764079582337373
high,62,3006,50.42371431402399,162,0.7583542681356775,28,0.18744031275675033,8998.692249502832,5635.706147887475,1,0.10781859042611408
high10,12,3634,12.667924872098146,228,0.042885530301507324,3,0.41957080380583167,3525.468492975828,4178.326533225335,0,0.5500919877213704
high,15,1667,31.352586072805693,208,0.11462270057126989,38,0.986277920306352,8078.377627449081,3675.241802235569,2,0.9923470133396212
main,38,2977,41.41235451018638,225,0.2443141381417363,32,0.45921308958625306,7154.209307093564,1659.0412657087816,1,0.5786556000387157
